date	size'/'remotesize	flags(request:Update,Range state:File response:Modified,Chunked,gZipped)	statuscode	status ('servermsg')	MIME	Etag|Date	URL	localfile	(from URL)
12:13:11	6368/6368	---M--	200	added ('OK')	application/vnd.ms-fontobject	date:Sat,%2030%20May%202026%2016:09:35%20GMT	http://anthropos11.com/wp-content/themes/Divi/core/admin/fonts/modules/base/modules.eot	C:/A2/static/s/Anthropos11/anthropos11.com/wp-content/themes/Divi/core/admin/fonts/modules/base/modules.eot	(from https://anthropos11.com/hello-world/)
12:13:11	2334/2334	---MC-	200	added ('OK')	text/xml	date:Mon,%2024%20Aug%202026%2018:13:11%20GMT	https://anthropos11.com/wp-json/oembed/1.0/embed?url=https%3A%2F%2Fanthropos11.com%2Fhello-world%2F&format=xml	C:/A2/static/s/Anthropos11/anthropos11.com/wp-json/oembed/1.0/embedecaf	(from https://anthropos11.com/hello-world/)
12:13:11	1164/1164	---M--	200	added ('OK')	text/css	date:Mon,%2024%20Aug%202026%2018:13:04%20GMT	https://anthropos11.com/wp-content/et-cache/1/et-divi-dynamic-tb-634-1.css?ver=1787595184	C:/A2/static/s/Anthropos11/anthropos11.com/wp-content/et-cache/1/et-divi-dynamic-tb-634-170c0.css	(from https://anthropos11.com/hello-world/)
12:13:12	2217/2217	---MC-	200	added ('OK')	application/json	date:Mon,%2024%20Aug%202026%2018:13:12%20GMT	https://anthropos11.com/wp-json/wp/v2/posts/1	C:/A2/static/s/Anthropos11/anthropos11.com/wp-json/wp/v2/posts/1.json	(from https://anthropos11.com/hello-world/)
12:13:12	7093/7093	---M--	200	added ('OK')	text/css	date:Mon,%2024%20Aug%202026%2018:13:04%20GMT	https://anthropos11.com/wp-content/et-cache/global/et-divi-customizer-tb-408-tb-634-tb-412.min.css?ver=1787595184	C:/A2/static/s/Anthropos11/anthropos11.com/wp-content/et-cache/global/et-divi-customizer-tb-408-tb-634-tb-412.min70c0.css	(from https://anthropos11.com/hello-world/)
12:13:12	37739/37739	---M--	200	added ('OK')	image/jpeg	etag:%223f68c7a2fce0caf2%22	https://i0.wp.com/anthropos11.com/wp-content/uploads/2026/03/ext-3.jpeg?fit=462%2C630&ssl=1	C:/A2/static/s/Anthropos11/i0.wp.com/anthropos11.com/wp-content/uploads/2026/03/ext-3cf53.jpg	(from https://anthropos11.com/hello-world/)
12:13:12	0/0	---M--	301	error ('Moved%20Permanently')	text/html	date:Mon,%2024%20Aug%202026%2018:13:12%20GMT	https://anthropos11.com/?p=1	C:/A2/static/s/Anthropos11/anthropos11.com/indexcff1.html	(from https://anthropos11.com/hello-world/)
12:13:13	33647/33647	---M--	200	added ('OK')	image/jpeg	etag:%227d1b3c89e523c877%22	https://i0.wp.com/anthropos11.com/wp-content/uploads/2026/03/ext-2.jpeg?fit=630%2C630&ssl=1	C:/A2/static/s/Anthropos11/i0.wp.com/anthropos11.com/wp-content/uploads/2026/03/ext-24bde.jpg	(from https://anthropos11.com/hello-world/)
12:13:13	273130/273130	---MCZ	200	added ('OK')	text/html	date:Mon,%2024%20Aug%202026%2018:13:13%20GMT	https://anthropos11.com/architecting-a-coherent-future/	C:/A2/static/s/Anthropos11/anthropos11.com/architecting-a-coherent-future/index.html	(from https://anthropos11.com/hello-world/)
12:13:13	281464/281464	---MCZ	200	added ('OK')	text/html	date:Mon,%2024%20Aug%202026%2018:13:13%20GMT	https://anthropos11.com/category/architecture/	C:/A2/static/s/Anthropos11/anthropos11.com/category/architecture/index.html	(from https://anthropos11.com/hello-world/)
12:13:14	87475/87475	---M--	200	added ('OK')	image/jpeg	etag:%22016cdd5d033b3268%22	https://i0.wp.com/anthropos11.com/wp-content/uploads/2026/03/ext-1.jpeg?fit=1080%2C630&ssl=1	C:/A2/static/s/Anthropos11/i0.wp.com/anthropos11.com/wp-content/uploads/2026/03/ext-1ed5c.jpg	(from https://anthropos11.com/hello-world/)
12:13:14	273127/273127	---MCZ	200	added ('OK')	text/html	date:Mon,%2024%20Aug%202026%2018:13:13%20GMT	https://anthropos11.com/cultural-narratives-and-governance/	C:/A2/static/s/Anthropos11/anthropos11.com/cultural-narratives-and-governance/index.html	(from https://anthropos11.com/hello-world/)
12:13:14	281186/281186	---MCZ	200	added ('OK')	text/html	date:Mon,%2024%20Aug%202026%2018:13:14%20GMT	https://anthropos11.com/category/governance/	C:/A2/static/s/Anthropos11/anthropos11.com/category/governance/index.html	(from https://anthropos11.com/hello-world/)
12:13:14	34286/34286	---M--	200	added ('OK')	image/jpeg	etag:%222fd4138702c9760f%22	https://i0.wp.com/anthropos11.com/wp-content/uploads/2026/03/ext.jpeg?fit=479%2C630&ssl=1	C:/A2/static/s/Anthropos11/i0.wp.com/anthropos11.com/wp-content/uploads/2026/03/extdbf2.jpg	(from https://anthropos11.com/hello-world/)
12:13:14	273135/273135	---MCZ	200	added ('OK')	text/html	date:Mon,%2024%20Aug%202026%2018:13:14%20GMT	https://anthropos11.com/the-role-of-ai-in-society/	C:/A2/static/s/Anthropos11/anthropos11.com/the-role-of-ai-in-society/index.html	(from https://anthropos11.com/hello-world/)
12:13:15	281032/281032	---MCZ	200	added ('OK')	text/html	date:Mon,%2024%20Aug%202026%2018:13:14%20GMT	https://anthropos11.com/category/technology/	C:/A2/static/s/Anthropos11/anthropos11.com/category/technology/index.html	(from https://anthropos11.com/hello-world/)
12:13:15	2279/2279	---MC-	200	added ('OK')	application/json	date:Mon,%2024%20Aug%202026%2018:13:15%20GMT	https://anthropos11.com/wp-json/oembed/1.0/embed?url=https%3A%2F%2Fanthropos11.com%2Fthe-morning-after-the-threshold%2F	C:/A2/static/s/Anthropos11/anthropos11.com/wp-json/oembed/1.0/embed041a.json	(from https://anthropos11.com/the-morning-after-the-threshold/)
12:13:15	273157/273157	---MCZ	200	added ('OK')	text/html	date:Mon,%2024%20Aug%202026%2018:13:15%20GMT	https://anthropos11.com/navigating-humanitys-transition/	C:/A2/static/s/Anthropos11/anthropos11.com/navigating-humanitys-transition/index.html	(from https://anthropos11.com/hello-world/)
12:13:15	281326/281326	---MCZ	200	added ('OK')	text/html	date:Mon,%2024%20Aug%202026%2018:13:15%20GMT	https://anthropos11.com/category/transition/	C:/A2/static/s/Anthropos11/anthropos11.com/category/transition/index.html	(from https://anthropos11.com/hello-world/)
12:13:16	2431/2431	---MC-	200	added ('OK')	text/xml	date:Mon,%2024%20Aug%202026%2018:13:15%20GMT	https://anthropos11.com/wp-json/oembed/1.0/embed?url=https%3A%2F%2Fanthropos11.com%2Fthe-morning-after-the-threshold%2F&format=xml	C:/A2/static/s/Anthropos11/anthropos11.com/wp-json/oembed/1.0/embed1cc6	(from https://anthropos11.com/the-morning-after-the-threshold/)
12:13:16	263131/263131	---MCZ	200	added ('OK')	text/html	date:Mon,%2024%20Aug%202026%2018:13:15%20GMT	https://anthropos11.com/hello-world/page/2/?et_blog	C:/A2/static/s/Anthropos11/anthropos11.com/hello-world/page/2/indexf83b.html	(from https://anthropos11.com/hello-world/)
12:13:16	1164/1164	---M--	200	added ('OK')	text/css	date:Mon,%2024%20Aug%202026%2018:13:05%20GMT	https://anthropos11.com/wp-content/et-cache/644/et-divi-dynamic-tb-634-644.css?ver=1787595185	C:/A2/static/s/Anthropos11/anthropos11.com/wp-content/et-cache/644/et-divi-dynamic-tb-634-644788a.css	(from https://anthropos11.com/the-morning-after-the-threshold/)
12:13:18	2738/2738	---MC-	200	added ('OK')	application/json	date:Mon,%2024%20Aug%202026%2018:13:16%20GMT	https://anthropos11.com/wp-json/wp/v2/posts/644	C:/A2/static/s/Anthropos11/anthropos11.com/wp-json/wp/v2/posts/644.json	(from https://anthropos11.com/the-morning-after-the-threshold/)
12:13:18	34350/34350	---M--	200	added ('OK')	application/vnd.ms-fontobject	date:Sat,%2030%20May%202026%2016:09:35%20GMT	http://anthropos11.com/wp-content/themes/Divi/core/admin/fonts/fontawesome/fa-regular-400.eot	C:/A2/static/s/Anthropos11/anthropos11.com/wp-content/themes/Divi/core/admin/fonts/fontawesome/fa-regular-400.eot	(from https://anthropos11.com/category/uncategorized/)
12:13:18	266267/266267	---MCZ	200	added ('OK')	text/html	date:Mon,%2024%20Aug%202026%2018:13:17%20GMT	https://anthropos11.com/the-morning-after-the-threshold/page/2/?et_blog	C:/A2/static/s/Anthropos11/anthropos11.com/the-morning-after-the-threshold/page/2/indexf83b.html	(from https://anthropos11.com/the-morning-after-the-threshold/)
12:13:18	0/0	---M--	301	error ('Moved%20Permanently')	text/html	date:Mon,%2024%20Aug%202026%2018:13:17%20GMT	https://anthropos11.com/?p=644	C:/A2/static/s/Anthropos11/anthropos11.com/index6ade.html	(from https://anthropos11.com/the-morning-after-the-threshold/)
12:13:19	13903/13903	---M--	200	added ('OK')	text/css	date:Mon,%2024%20Aug%202026%2018:13:05%20GMT	https://anthropos11.com/wp-content/et-cache/taxonomy/category/1/et-divi-dynamic-tb-408-tb-415-tb-412.css?ver=1787595185	C:/A2/static/s/Anthropos11/anthropos11.com/wp-content/et-cache/taxonomy/category/1/et-divi-dynamic-tb-408-tb-415-tb-412788a.css	(from https://anthropos11.com/category/uncategorized/)
12:13:19	3463/3463	---MC-	200	added ('OK')	application/rss+xml	date:Tue,%2028%20Jul%202026%2018:58:08%20GMT	https://anthropos11.com/category/uncategorized/feed/	C:/A2/static/s/Anthropos11/anthropos11.com/category/uncategorized/feed/index.html	(from https://anthropos11.com/category/uncategorized/)
12:13:19	643/643	---MC-	200	added ('OK')	application/json	date:Mon,%2024%20Aug%202026%2018:13:19%20GMT	https://anthropos11.com/wp-json/wp/v2/categories/1	C:/A2/static/s/Anthropos11/anthropos11.com/wp-json/wp/v2/categories/1.json	(from https://anthropos11.com/category/uncategorized/)
12:13:19	7054/7054	---M--	200	added ('OK')	text/css	date:Mon,%2024%20Aug%202026%2018:13:05%20GMT	https://anthropos11.com/wp-content/et-cache/taxonomy/category/1/et-divi-customizer-tb-408-tb-415-tb-412.min.css?ver=1787595185	C:/A2/static/s/Anthropos11/anthropos11.com/wp-content/et-cache/taxonomy/category/1/et-divi-customizer-tb-408-tb-415-tb-412.min788a.css	(from https://anthropos11.com/category/uncategorized/)
12:13:20	2451/2451	---MC-	200	added ('OK')	application/json	date:Mon,%2024%20Aug%202026%2018:13:19%20GMT	https://anthropos11.com/wp-json/oembed/1.0/embed?url=https%3A%2F%2Fanthropos11.com%2Frestoring-agency-in-a-tech-driven-world%2F	C:/A2/static/s/Anthropos11/anthropos11.com/wp-json/oembed/1.0/embedc1ab.json	(from https://anthropos11.com/restoring-agency-in-a-tech-driven-world/)
12:13:20	2641/2641	---MC-	200	added ('OK')	text/xml	date:Mon,%2024%20Aug%202026%2018:13:20%20GMT	https://anthropos11.com/wp-json/oembed/1.0/embed?url=https%3A%2F%2Fanthropos11.com%2Frestoring-agency-in-a-tech-driven-world%2F&format=xml	C:/A2/static/s/Anthropos11/anthropos11.com/wp-json/oembed/1.0/embed17ff	(from https://anthropos11.com/restoring-agency-in-a-tech-driven-world/)
12:13:20	1164/1164	---M--	200	added ('OK')	text/css	date:Mon,%2024%20Aug%202026%2018:13:06%20GMT	https://anthropos11.com/wp-content/et-cache/22/et-divi-dynamic-tb-634-22.css?ver=1787595186	C:/A2/static/s/Anthropos11/anthropos11.com/wp-content/et-cache/22/et-divi-dynamic-tb-634-222ad1.css	(from https://anthropos11.com/restoring-agency-in-a-tech-driven-world/)
12:13:21	2687/2687	---MC-	200	added ('OK')	application/json	date:Mon,%2024%20Aug%202026%2018:13:21%20GMT	https://anthropos11.com/wp-json/wp/v2/posts/22	C:/A2/static/s/Anthropos11/anthropos11.com/wp-json/wp/v2/posts/22.json	(from https://anthropos11.com/restoring-agency-in-a-tech-driven-world/)
12:13:21	0/0	---M--	301	error ('Moved%20Permanently')	text/html	date:Mon,%2024%20Aug%202026%2018:13:21%20GMT	https://anthropos11.com/?p=22	C:/A2/static/s/Anthropos11/anthropos11.com/index0345.html	(from https://anthropos11.com/restoring-agency-in-a-tech-driven-world/)
12:13:21	13903/13903	---M--	200	added ('OK')	text/css	date:Mon,%2024%20Aug%202026%2018:13:07%20GMT	https://anthropos11.com/wp-content/et-cache/taxonomy/category/11/et-divi-dynamic-tb-408-tb-415-tb-412.css?ver=1787595187	C:/A2/static/s/Anthropos11/anthropos11.com/wp-content/et-cache/taxonomy/category/11/et-divi-dynamic-tb-408-tb-415-tb-4123027.css	(from https://anthropos11.com/category/agency/)
12:13:22	262349/262349	---MCZ	200	added ('OK')	text/html	date:Mon,%2024%20Aug%202026%2018:13:21%20GMT	https://anthropos11.com/restoring-agency-in-a-tech-driven-world/page/2/?et_blog	C:/A2/static/s/Anthropos11/anthropos11.com/restoring-agency-in-a-tech-driven-world/page/2/indexf83b.html	(from https://anthropos11.com/restoring-agency-in-a-tech-driven-world/)
12:13:22	2347/2347	---MC-	200	added ('OK')	application/rss+xml	date:Tue,%2028%20Jul%202026%2018:58:08%20GMT	https://anthropos11.com/category/agency/feed/	C:/A2/static/s/Anthropos11/anthropos11.com/category/agency/feed/index.html	(from https://anthropos11.com/category/agency/)
12:13:22	625/625	---MC-	200	added ('OK')	application/json	date:Mon,%2024%20Aug%202026%2018:13:22%20GMT	https://anthropos11.com/wp-json/wp/v2/categories/11	C:/A2/static/s/Anthropos11/anthropos11.com/wp-json/wp/v2/categories/11.json	(from https://anthropos11.com/category/agency/)
12:13:22	7093/7093	---M--	200	added ('OK')	text/css	date:Mon,%2024%20Aug%202026%2018:13:07%20GMT	https://anthropos11.com/wp-content/et-cache/taxonomy/category/11/et-divi-customizer-tb-408-tb-415-tb-412.min.css?ver=1787595187	C:/A2/static/s/Anthropos11/anthropos11.com/wp-content/et-cache/taxonomy/category/11/et-divi-customizer-tb-408-tb-415-tb-412.min3027.css	(from https://anthropos11.com/category/agency/)
12:13:23	0/0	---M--	301	error ('Moved%20Permanently')	text/html	date:Mon,%2024%20Aug%202026%2018:13:22%20GMT	https://anthropos11.com/ext-1-webp/	C:/A2/static/s/Anthropos11/anthropos11.com/ext-1-webp/index.html	(from https://anthropos11.com/category/agency/)
12:13:23	2416/2416	---MC-	200	added ('OK')	application/json	date:Mon,%2024%20Aug%202026%2018:13:22%20GMT	https://anthropos11.com/wp-json/oembed/1.0/embed?url=https%3A%2F%2Fanthropos11.com%2Funderstanding-structural-inertia%2F	C:/A2/static/s/Anthropos11/anthropos11.com/wp-json/oembed/1.0/embedad1c.json	(from https://anthropos11.com/understanding-structural-inertia/)
12:13:23	2606/2606	---MC-	200	added ('OK')	text/xml	date:Mon,%2024%20Aug%202026%2018:13:23%20GMT	https://anthropos11.com/wp-json/oembed/1.0/embed?url=https%3A%2F%2Fanthropos11.com%2Funderstanding-structural-inertia%2F&format=xml	C:/A2/static/s/Anthropos11/anthropos11.com/wp-json/oembed/1.0/embedf166	(from https://anthropos11.com/understanding-structural-inertia/)
12:13:23	1164/1164	---M--	200	added ('OK')	text/css	date:Mon,%2024%20Aug%202026%2018:13:07%20GMT	https://anthropos11.com/wp-content/et-cache/19/et-divi-dynamic-tb-634-19.css?ver=1787595187	C:/A2/static/s/Anthropos11/anthropos11.com/wp-content/et-cache/19/et-divi-dynamic-tb-634-193027.css	(from https://anthropos11.com/understanding-structural-inertia/)
12:13:24	2583/2583	---MC-	200	added ('OK')	application/json	date:Mon,%2024%20Aug%202026%2018:13:24%20GMT	https://anthropos11.com/wp-json/wp/v2/posts/19	C:/A2/static/s/Anthropos11/anthropos11.com/wp-json/wp/v2/posts/19.json	(from https://anthropos11.com/understanding-structural-inertia/)
12:13:24	13903/13903	---M--	200	added ('OK')	text/css	date:Mon,%2024%20Aug%202026%2018:13:07%20GMT	https://anthropos11.com/wp-content/et-cache/taxonomy/category/10/et-divi-dynamic-tb-408-tb-415-tb-412.css?ver=1787595187	C:/A2/static/s/Anthropos11/anthropos11.com/wp-content/et-cache/taxonomy/category/10/et-divi-dynamic-tb-408-tb-415-tb-4123027.css	(from https://anthropos11.com/category/society/)
12:13:25	265768/265768	---MCZ	200	added ('OK')	text/html	date:Mon,%2024%20Aug%202026%2018:13:24%20GMT	https://anthropos11.com/understanding-structural-inertia/page/2/?et_blog	C:/A2/static/s/Anthropos11/anthropos11.com/understanding-structural-inertia/page/2/indexf83b.html	(from https://anthropos11.com/understanding-structural-inertia/)
12:13:25	0/0	---M--	301	error ('Moved%20Permanently')	text/html	date:Mon,%2024%20Aug%202026%2018:13:24%20GMT	https://anthropos11.com/?p=19	C:/A2/static/s/Anthropos11/anthropos11.com/index5831.html	(from https://anthropos11.com/understanding-structural-inertia/)
12:13:25	2258/2258	---MC-	200	added ('OK')	application/rss+xml	date:Tue,%2028%20Jul%202026%2018:58:08%20GMT	https://anthropos11.com/category/society/feed/	C:/A2/static/s/Anthropos11/anthropos11.com/category/society/feed/index.html	(from https://anthropos11.com/category/society/)
12:13:25	628/628	---MC-	200	added ('OK')	application/json	date:Mon,%2024%20Aug%202026%2018:13:25%20GMT	https://anthropos11.com/wp-json/wp/v2/categories/10	C:/A2/static/s/Anthropos11/anthropos11.com/wp-json/wp/v2/categories/10.json	(from https://anthropos11.com/category/society/)
12:13:25	7054/7054	---M--	200	added ('OK')	text/css	date:Mon,%2024%20Aug%202026%2018:13:07%20GMT	https://anthropos11.com/wp-content/et-cache/taxonomy/category/10/et-divi-customizer-tb-408-tb-415-tb-412.min.css?ver=1787595187	C:/A2/static/s/Anthropos11/anthropos11.com/wp-content/et-cache/taxonomy/category/10/et-divi-customizer-tb-408-tb-415-tb-412.min3027.css	(from https://anthropos11.com/category/society/)
12:13:26	253202/253202	---MCZ	200	added ('OK')	text/html	date:Mon,%2024%20Aug%202026%2018:13:26%20GMT	https://anthropos11.com/author/aregbmmy/page/3/?et_blog	C:/A2/static/s/Anthropos11/anthropos11.com/author/aregbmmy/page/3/indexf83b.html	(from https://anthropos11.com/author/aregbmmy/page/2/?et_blog)
12:13:26	254091/254091	---MCZ	200	added ('OK')	text/html	date:Mon,%2024%20Aug%202026%2018:13:26%20GMT	https://anthropos11.com/author/aregbmmy/?et_blog	C:/A2/static/s/Anthropos11/anthropos11.com/author/aregbmmy/indexf83b.html	(from https://anthropos11.com/author/aregbmmy/page/2/?et_blog)
12:13:26	2406/2406	---MC-	200	added ('OK')	application/json	date:Mon,%2024%20Aug%202026%2018:13:26%20GMT	https://anthropos11.com/wp-json/oembed/1.0/embed?url=https%3A%2F%2Fanthropos11.com%2Farchitecting-a-coherent-future%2F	C:/A2/static/s/Anthropos11/anthropos11.com/wp-json/oembed/1.0/embed7046.json	(from https://anthropos11.com/architecting-a-coherent-future/)
12:13:27	2596/2596	---MC-	200	added ('OK')	text/xml	date:Mon,%2024%20Aug%202026%2018:13:26%20GMT	https://anthropos11.com/wp-json/oembed/1.0/embed?url=https%3A%2F%2Fanthropos11.com%2Farchitecting-a-coherent-future%2F&format=xml	C:/A2/static/s/Anthropos11/anthropos11.com/wp-json/oembed/1.0/embed4dfb	(from https://anthropos11.com/architecting-a-coherent-future/)
12:13:27	1164/1164	---M--	200	added ('OK')	text/css	date:Mon,%2024%20Aug%202026%2018:13:13%20GMT	https://anthropos11.com/wp-content/et-cache/16/et-divi-dynamic-tb-634-16.css?ver=1787595193	C:/A2/static/s/Anthropos11/anthropos11.com/wp-content/et-cache/16/et-divi-dynamic-tb-634-169e17.css	(from https://anthropos11.com/architecting-a-coherent-future/)
12:13:27	2657/2657	---MC-	200	added ('OK')	application/json	date:Mon,%2024%20Aug%202026%2018:13:27%20GMT	https://anthropos11.com/wp-json/wp/v2/posts/16	C:/A2/static/s/Anthropos11/anthropos11.com/wp-json/wp/v2/posts/16.json	(from https://anthropos11.com/architecting-a-coherent-future/)
12:13:28	13903/13903	---M--	200	added ('OK')	text/css	date:Mon,%2024%20Aug%202026%2018:13:13%20GMT	https://anthropos11.com/wp-content/et-cache/taxonomy/category/9/et-divi-dynamic-tb-408-tb-415-tb-412.css?ver=1787595193	C:/A2/static/s/Anthropos11/anthropos11.com/wp-content/et-cache/taxonomy/category/9/et-divi-dynamic-tb-408-tb-415-tb-4129e17.css	(from https://anthropos11.com/category/architecture/)
12:13:28	262297/262297	---MCZ	200	added ('OK')	text/html	date:Mon,%2024%20Aug%202026%2018:13:28%20GMT	https://anthropos11.com/architecting-a-coherent-future/page/2/?et_blog	C:/A2/static/s/Anthropos11/anthropos11.com/architecting-a-coherent-future/page/2/indexf83b.html	(from https://anthropos11.com/architecting-a-coherent-future/)
12:13:28	0/0	---M--	301	error ('Moved%20Permanently')	text/html	date:Mon,%2024%20Aug%202026%2018:13:28%20GMT	https://anthropos11.com/?p=16	C:/A2/static/s/Anthropos11/anthropos11.com/index0e62.html	(from https://anthropos11.com/architecting-a-coherent-future/)
12:13:28	2336/2336	---MC-	200	added ('OK')	application/rss+xml	date:Tue,%2028%20Jul%202026%2018:58:08%20GMT	https://anthropos11.com/category/architecture/feed/	C:/A2/static/s/Anthropos11/anthropos11.com/category/architecture/feed/index.html	(from https://anthropos11.com/category/architecture/)
12:13:28	640/640	---MC-	200	added ('OK')	application/json	date:Mon,%2024%20Aug%202026%2018:13:28%20GMT	https://anthropos11.com/wp-json/wp/v2/categories/9	C:/A2/static/s/Anthropos11/anthropos11.com/wp-json/wp/v2/categories/9.json	(from https://anthropos11.com/category/architecture/)
12:13:29	7093/7093	---M--	200	added ('OK')	text/css	date:Mon,%2024%20Aug%202026%2018:13:13%20GMT	https://anthropos11.com/wp-content/et-cache/taxonomy/category/9/et-divi-customizer-tb-408-tb-415-tb-412.min.css?ver=1787595193	C:/A2/static/s/Anthropos11/anthropos11.com/wp-content/et-cache/taxonomy/category/9/et-divi-customizer-tb-408-tb-415-tb-412.min9e17.css	(from https://anthropos11.com/category/architecture/)
12:13:29	0/0	---M--	301	error ('Moved%20Permanently')	text/html	date:Mon,%2024%20Aug%202026%2018:13:29%20GMT	https://anthropos11.com/navigating-humanitys-transition/ext/	C:/A2/static/s/Anthropos11/anthropos11.com/navigating-humanitys-transition/ext/index.html	(from https://anthropos11.com/category/architecture/)
12:13:29	2426/2426	---MC-	200	added ('OK')	application/json	date:Mon,%2024%20Aug%202026%2018:13:29%20GMT	https://anthropos11.com/wp-json/oembed/1.0/embed?url=https%3A%2F%2Fanthropos11.com%2Fcultural-narratives-and-governance%2F	C:/A2/static/s/Anthropos11/anthropos11.com/wp-json/oembed/1.0/embed08e0.json	(from https://anthropos11.com/cultural-narratives-and-governance/)
12:13:30	2616/2616	---MC-	200	added ('OK')	text/xml	date:Mon,%2024%20Aug%202026%2018:13:29%20GMT	https://anthropos11.com/wp-json/oembed/1.0/embed?url=https%3A%2F%2Fanthropos11.com%2Fcultural-narratives-and-governance%2F&format=xml	C:/A2/static/s/Anthropos11/anthropos11.com/wp-json/oembed/1.0/embed8c06	(from https://anthropos11.com/cultural-narratives-and-governance/)
12:13:30	1164/1164	---M--	200	added ('OK')	text/css	date:Mon,%2024%20Aug%202026%2018:13:14%20GMT	https://anthropos11.com/wp-content/et-cache/13/et-divi-dynamic-tb-634-13.css?ver=1787595194	C:/A2/static/s/Anthropos11/anthropos11.com/wp-content/et-cache/13/et-divi-dynamic-tb-634-13451d.css	(from https://anthropos11.com/cultural-narratives-and-governance/)
12:13:30	2662/2662	---MC-	200	added ('OK')	application/json	date:Mon,%2024%20Aug%202026%2018:13:30%20GMT	https://anthropos11.com/wp-json/wp/v2/posts/13	C:/A2/static/s/Anthropos11/anthropos11.com/wp-json/wp/v2/posts/13.json	(from https://anthropos11.com/cultural-narratives-and-governance/)
12:13:31	13903/13903	---M--	200	added ('OK')	text/css	date:Mon,%2024%20Aug%202026%2018:13:14%20GMT	https://anthropos11.com/wp-content/et-cache/taxonomy/category/8/et-divi-dynamic-tb-408-tb-415-tb-412.css?ver=1787595194	C:/A2/static/s/Anthropos11/anthropos11.com/wp-content/et-cache/taxonomy/category/8/et-divi-dynamic-tb-408-tb-415-tb-412451d.css	(from https://anthropos11.com/category/governance/)
12:13:31	262298/262298	---MCZ	200	added ('OK')	text/html	date:Mon,%2024%20Aug%202026%2018:13:31%20GMT	https://anthropos11.com/cultural-narratives-and-governance/page/2/?et_blog	C:/A2/static/s/Anthropos11/anthropos11.com/cultural-narratives-and-governance/page/2/indexf83b.html	(from https://anthropos11.com/cultural-narratives-and-governance/)
12:13:31	0/0	---M--	301	error ('Moved%20Permanently')	text/html	date:Mon,%2024%20Aug%202026%2018:13:31%20GMT	https://anthropos11.com/?p=13	C:/A2/static/s/Anthropos11/anthropos11.com/index2dc4.html	(from https://anthropos11.com/cultural-narratives-and-governance/)
12:13:31	2335/2335	---MC-	200	added ('OK')	application/rss+xml	date:Tue,%2028%20Jul%202026%2018:58:08%20GMT	https://anthropos11.com/category/governance/feed/	C:/A2/static/s/Anthropos11/anthropos11.com/category/governance/feed/index.html	(from https://anthropos11.com/category/governance/)
12:13:31	634/634	---MC-	200	added ('OK')	application/json	date:Mon,%2024%20Aug%202026%2018:13:31%20GMT	https://anthropos11.com/wp-json/wp/v2/categories/8	C:/A2/static/s/Anthropos11/anthropos11.com/wp-json/wp/v2/categories/8.json	(from https://anthropos11.com/category/governance/)
12:13:32	7093/7093	---M--	200	added ('OK')	text/css	date:Mon,%2024%20Aug%202026%2018:13:14%20GMT	https://anthropos11.com/wp-content/et-cache/taxonomy/category/8/et-divi-customizer-tb-408-tb-415-tb-412.min.css?ver=1787595194	C:/A2/static/s/Anthropos11/anthropos11.com/wp-content/et-cache/taxonomy/category/8/et-divi-customizer-tb-408-tb-415-tb-412.min451d.css	(from https://anthropos11.com/category/governance/)
12:13:32	0/0	---M--	301	error ('Moved%20Permanently')	text/html	date:Mon,%2024%20Aug%202026%2018:13:32%20GMT	https://anthropos11.com/ext-webp/	C:/A2/static/s/Anthropos11/anthropos11.com/ext-webp/index.html	(from https://anthropos11.com/category/governance/)
12:13:32	2389/2389	---MC-	200	added ('OK')	application/json	date:Mon,%2024%20Aug%202026%2018:13:32%20GMT	https://anthropos11.com/wp-json/oembed/1.0/embed?url=https%3A%2F%2Fanthropos11.com%2Fthe-role-of-ai-in-society%2F	C:/A2/static/s/Anthropos11/anthropos11.com/wp-json/oembed/1.0/embed3d7f.json	(from https://anthropos11.com/the-role-of-ai-in-society/)
12:13:33	2579/2579	---MC-	200	added ('OK')	text/xml	date:Mon,%2024%20Aug%202026%2018:13:32%20GMT	https://anthropos11.com/wp-json/oembed/1.0/embed?url=https%3A%2F%2Fanthropos11.com%2Fthe-role-of-ai-in-society%2F&format=xml	C:/A2/static/s/Anthropos11/anthropos11.com/wp-json/oembed/1.0/embed1a69	(from https://anthropos11.com/the-role-of-ai-in-society/)
12:13:33	1164/1164	---M--	200	added ('OK')	text/css	date:Mon,%2024%20Aug%202026%2018:13:14%20GMT	https://anthropos11.com/wp-content/et-cache/10/et-divi-dynamic-tb-634-10.css?ver=1787595194	C:/A2/static/s/Anthropos11/anthropos11.com/wp-content/et-cache/10/et-divi-dynamic-tb-634-10451d.css	(from https://anthropos11.com/the-role-of-ai-in-society/)
12:13:34	2636/2636	---MC-	200	added ('OK')	application/json	date:Mon,%2024%20Aug%202026%2018:13:33%20GMT	https://anthropos11.com/wp-json/wp/v2/posts/10	C:/A2/static/s/Anthropos11/anthropos11.com/wp-json/wp/v2/posts/10.json	(from https://anthropos11.com/the-role-of-ai-in-society/)
12:13:34	13903/13903	---M--	200	added ('OK')	text/css	date:Mon,%2024%20Aug%202026%2018:13:15%20GMT	https://anthropos11.com/wp-content/et-cache/taxonomy/category/7/et-divi-dynamic-tb-408-tb-415-tb-412.css?ver=1787595195	C:/A2/static/s/Anthropos11/anthropos11.com/wp-content/et-cache/taxonomy/category/7/et-divi-dynamic-tb-408-tb-415-tb-41286b4.css	(from https://anthropos11.com/category/technology/)
